# data/public-ice/nucleation/Ice_nucleation_trajectory/Nucleation_trajectory-2 nframes 1001 last 1001 stride 1
# frame nop chill_cubic chill_hex chill_interfacial chill_clathrate chill_interclathrate chill_water chill_ice chill_max chill_clus cut_ice cut_max cut_clus seed_ih seed_ic seed_both seed_ice seed_max seed_clus
1 2880 0 2 6 85 463 2324 2 1 2 24 12 2 24 0 0 24 12 2
2 2880 0 1 4 76 459 2340 1 1 1 12 12 1 0 0 0 0 0 0
3 2880 0 2 6 95 450 2327 2 1 2 24 12 2 0 0 0 0 0 0
4 2880 0 3 6 102 461 2308 3 2 2 0 0 0 0 0 0 0 0 0
5 2880 0 3 1 95 484 2297 3 1 3 0 0 0 0 0 0 0 0 0
6 2880 0 3 3 90 492 2292 3 1 3 63 14 5 12 0 0 12 12 1
7 2880 0 1 0 89 465 2325 1 1 1 24 12 2 0 0 0 0 0 0
8 2880 0 0 0 76 489 2315 0 0 0 24 12 2 0 0 0 0 0 0
9 2880 0 0 0 109 512 2259 0 0 0 48 12 4 0 0 0 0 0 0
10 2880 0 0 2 75 476 2327 0 0 0 36 12 3 0 0 0 0 0 0
11 2880 0 1 0 82 512 2285 1 1 1 24 12 2 0 0 0 0 0 0
12 2880 0 1 2 90 525 2262 1 1 1 24 12 2 0 0 0 0 0 0
13 2880 0 1 1 93 527 2258 1 1 1 0 0 0 0 0 0 0 0 0
14 2880 0 1 0 89 513 2277 1 1 1 12 12 1 0 0 0 0 0 0
15 2880 0 1 3 77 456 2343 1 1 1 12 12 1 12 0 0 12 12 1
16 2880 0 1 2 80 455 2342 1 1 1 0 0 0 0 0 0 0 0 0
17 2880 0 1 0 81 478 2320 1 1 1 24 12 2 12 0 0 12 12 1
18 2880 0 2 6 70 511 2291 2 1 2 24 12 2 0 0 0 0 0 0
19 2880 0 2 5 61 459 2353 2 1 2 24 12 2 0 14 0 14 14 1
20 2880 1 2 7 72 414 2384 3 1 3 12 12 1 12 0 0 12 12 1
21 2880 0 1 7 63 403 2406 1 1 1 24 12 2 12 0 0 12 12 1
22 2880 0 0 3 74 442 2361 0 0 0 0 0 0 0 0 0 0 0 0
23 2880 0 1 5 56 432 2386 1 1 1 12 12 1 0 0 0 0 0 0
24 2880 0 1 5 65 389 2420 1 1 1 14 14 1 0 0 0 0 0 0
25 2880 0 1 0 59 382 2438 1 1 1 26 14 2 0 0 0 0 0 0
26 2880 0 2 13 66 407 2392 2 1 2 12 12 1 12 0 0 12 12 1
27 2880 0 3 17 77 432 2351 3 1 3 36 12 3 12 0 0 12 12 1
28 2880 0 1 9 62 396 2412 1 1 1 0 0 0 0 0 0 0 0 0
29 2880 0 3 7 72 391 2407 3 1 3 24 12 2 0 0 0 0 0 0
30 2880 0 6 9 61 371 2433 6 1 6 24 12 2 12 0 0 12 12 1
31 2880 0 2 2 50 404 2422 2 1 2 26 14 2 12 14 0 26 14 2
32 2880 0 6 9 62 410 2393 6 1 6 0 0 0 12 0 0 12 12 1
33 2880 0 4 10 53 401 2412 4 1 4 12 12 1 0 0 0 0 0 0
34 2880 0 4 14 59 373 2430 4 1 4 36 12 3 0 0 0 0 0 0
35 2880 0 7 15 68 370 2420 7 1 7 24 12 2 36 0 0 36 12 3
36 2880 0 4 20 53 387 2416 4 1 4 86 14 7 48 14 0 62 24 4
37 2880 0 3 17 59 403 2398 3 1 3 12 12 1 0 0 0 0 0 0
38 2880 0 3 14 66 407 2390 3 1 3 26 14 2 0 14 0 14 14 1
39 2880 1 2 4 67 427 2379 3 1 3 36 12 3 0 0 0 0 0 0
40 2880 0 5 13 65 462 2335 5 1 5 12 12 1 0 14 0 14 14 1
41 2880 0 2 5 90 387 2396 2 1 2 36 12 3 12 0 0 12 12 1
42 2880 0 3 2 75 464 2336 3 1 3 24 12 2 12 0 0 12 12 1
43 2880 0 0 5 84 480 2311 0 0 0 0 0 0 0 0 0 0 0 0
44 2880 0 2 7 91 532 2248 2 1 2 12 12 1 0 0 0 0 0 0
45 2880 0 1 0 73 481 2325 1 1 1 20 20 1 20 0 0 20 20 1
46 2880 1 3 2 63 483 2328 4 2 3 30 18 2 12 18 0 30 18 2
47 2880 1 5 7 79 412 2376 6 1 6 24 12 2 0 0 0 0 0 0
48 2880 2 2 9 75 396 2396 4 1 4 12 12 1 12 0 0 12 12 1
49 2880 0 4 14 56 403 2403 4 1 4 0 0 0 12 0 0 12 12 1
50 2880 0 6 8 49 411 2406 6 1 6 26 26 1 12 0 0 12 12 1
51 2880 0 3 4 62 437 2374 3 1 3 0 0 0 0 14 0 14 14 1
52 2880 0 3 7 73 448 2349 3 1 3 12 12 1 0 0 0 0 0 0
53 2880 0 2 6 75 450 2347 2 1 2 60 12 5 0 0 0 0 0 0
54 2880 1 2 2 88 390 2397 3 1 3 12 12 1 0 0 0 0 0 0
55 2880 0 0 2 80 503 2295 0 0 0 0 0 0 0 0 0 0 0 0
56 2880 0 0 0 104 513 2263 0 0 0 12 12 1 0 0 0 0 0 0
57 2880 0 0 0 115 542 2223 0 0 0 12 12 1 0 0 0 0 0 0
58 2880 0 1 5 115 531 2228 1 1 1 12 12 1 0 0 0 0 0 0
59 2880 0 1 3 99 529 2248 1 1 1 0 0 0 12 0 0 12 12 1
60 2880 0 0 0 115 527 2238 0 0 0 0 0 0 0 0 0 0 0 0
61 2880 0 1 0 94 460 2325 1 1 1 12 12 1 0 0 0 0 0 0
62 2880 0 0 4 93 446 2337 0 0 0 12 12 1 0 0 0 0 0 0
63 2880 0 1 6 69 470 2334 1 1 1 12 12 1 0 0 0 0 0 0
64 2880 1 2 19 64 424 2370 3 1 3 12 12 1 0 0 0 0 0 0
65 2880 0 5 22 86 407 2360 5 1 5 74 18 5 0 14 0 14 14 1
66 2880 3 5 16 84 403 2369 8 1 8 14 14 1 0 0 0 0 0 0
67 2880 1 3 13 74 443 2346 4 1 4 84 18 6 12 36 0 48 22 3
68 2880 0 7 23 72 426 2352 7 1 7 24 12 2 12 0 0 12 12 1
69 2880 2 1 22 74 456 2325 3 1 3 45 21 3 24 0 0 24 12 2
70 2880 0 5 18 62 423 2372 5 1 5 26 14 2 0 0 0 0 0 0
71 2880 1 2 8 93 436 2340 3 1 3 36 12 3 21 0 0 21 21 1
72 2880 0 3 10 111 433 2323 3 1 3 12 12 1 0 0 0 0 0 0
73 2880 0 2 4 98 444 2332 2 1 2 0 0 0 0 0 0 0 0 0
74 2880 0 1 1 116 543 2219 1 1 1 12 12 1 0 0 0 0 0 0
75 2880 0 0 2 91 552 2235 0 0 0 0 0 0 0 0 0 0 0 0
76 2880 0 2 0 108 557 2213 2 1 2 36 24 2 0 0 0 0 0 0
77 2880 0 1 0 104 578 2197 1 1 1 24 12 2 0 0 0 0 0 0
78 2880 0 0 0 106 566 2208 0 0 0 24 12 2 12 0 0 12 12 1
79 2880 0 0 0 104 535 2241 0 0 0 12 12 1 0 0 0 0 0 0
80 2880 0 0 2 89 519 2270 0 0 0 0 0 0 12 0 0 12 12 1
81 2880 0 0 0 92 444 2344 0 0 0 12 12 1 0 0 0 0 0 0
82 2880 0 1 1 81 443 2354 1 1 1 0 0 0 0 0 0 0 0 0
83 2880 0 1 3 96 473 2307 1 1 1 0 0 0 0 0 0 0 0 0
84 2880 0 0 2 113 479 2286 0 0 0 12 12 1 0 0 0 0 0 0
85 2880 0 1 1 100 565 2213 1 1 1 0 0 0 0 0 0 0 0 0
86 2880 0 0 0 101 529 2250 0 0 0 36 12 3 0 0 0 0 0 0
87 2880 0 3 0 98 554 2225 3 1 3 0 0 0 0 0 0 0 0 0
88 2880 0 1 0 118 555 2206 1 1 1 0 0 0 0 0 0 0 0 0
89 2880 0 2 4 113 596 2165 2 1 2 24 12 2 0 0 0 0 0 0
90 2880 0 0 5 88 475 2312 0 0 0 36 12 3 12 0 0 12 12 1
91 2880 1 1 2 83 491 2302 2 1 2 0 0 0 12 0 0 12 12 1
92 2880 0 2 3 93 476 2306 2 1 2 12 12 1 0 0 0 0 0 0
93 2880 0 4 9 87 419 2361 4 1 4 12 12 1 12 0 0 12 12 1
94 2880 1 2 11 62 413 2391 3 1 3 0 0 0 12 0 0 12 12 1
95 2880 0 4 10 63 373 2430 4 1 4 14 14 1 0 0 0 0 0 0
96 2880 0 2 8 70 400 2400 2 1 2 12 12 1 0 0 0 0 0 0
97 2880 0 2 15 62 375 2426 2 1 2 40 14 3 0 0 0 0 0 0
98 2880 1 6 15 66 378 2414 7 3 5 12 12 1 0 0 0 0 0 0
99 2880 1 9 23 53 330 2464 10 1 10 25 13 2 12 0 0 12 12 1
100 2880 1 6 18 62 353 2440 7 1 7 24 12 2 24 0 0 24 24 1
101 2880 0 9 19 60 364 2428 9 1 9 36 12 3 24 0 0 24 12 2
102 2880 1 2 20 60 394 2403 3 1 3 48 24 3 24 0 0 24 24 1
103 2880 2 11 26 58 334 2449 13 2 11 86 14 7 24 0 0 24 12 2
104 2880 0 13 38 40 306 2483 13 1 13 56 20 4 12 14 0 26 14 2
105 2880 1 6 18 36 304 2515 7 1 7 12 12 1 0 0 0 0 0 0
106 2880 1 4 21 50 342 2462 5 1 5 48 12 4 24 0 0 24 12 2
107 2880 0 6 22 40 332 2480 6 1 6 36 12 3 0 0 0 0 0 0
108 2880 3 9 46 42 332 2448 12 1 12 36 12 3 12 14 0 26 14 2
109 2880 2 10 37 40 296 2495 12 1 12 40 14 3 0 0 0 0 0 0
110 2880 0 4 21 49 297 2509 4 1 4 76 26 5 36 14 0 50 14 4
111 2880 3 14 58 45 301 2459 17 2 15 108 24 7 36 32 0 68 18 5
112 2880 0 13 42 51 326 2448 13 1 13 71 23 5 12 0 0 12 12 1
113 2880 0 12 47 60 350 2411 12 2 11 36 12 3 36 0 0 36 12 3
114 2880 1 12 40 40 312 2475 13 1 13 60 24 4 48 0 0 48 12 4
115 2880 3 13 37 37 364 2426 16 2 14 36 12 3 0 0 0 0 0 0
116 2880 0 8 23 53 339 2457 8 2 7 36 12 3 12 0 0 12 12 1
117 2880 1 4 21 59 330 2465 5 1 5 12 12 1 12 0 0 12 12 1
118 2880 0 6 34 59 397 2384 6 1 6 50 36 2 22 0 0 22 22 1
119 2880 1 1 16 84 428 2350 2 1 2 36 12 3 0 0 0 0 0 0
120 2880 1 3 12 73 405 2386 4 1 4 74 14 6 12 14 0 26 14 2
121 2880 1 3 18 85 429 2344 4 1 4 24 12 2 12 0 0 12 12 1
122 2880 0 5 9 70 433 2363 5 1 5 48 12 4 24 0 0 24 12 2
123 2880 0 0 2 90 479 2309 0 0 0 13 13 1 0 0 0 0 0 0
124 2880 0 1 6 95 556 2222 1 1 1 12 12 1 0 0 0 0 0 0
125 2880 0 0 4 92 501 2283 0 0 0 36 12 3 0 0 0 0 0 0
126 2880 0 2 2 80 507 2289 2 1 2 12 12 1 12 0 0 12 12 1
127 2880 1 0 2 92 493 2292 1 1 1 0 0 0 0 0 0 0 0 0
128 2880 0 2 3 96 532 2247 2 1 2 12 12 1 0 0 0 0 0 0
129 2880 0 1 0 74 454 2351 1 1 1 24 24 1 12 0 0 12 12 1
130 2880 0 2 0 111 543 2224 2 1 2 12 12 1 0 0 0 0 0 0
131 2880 0 0 1 128 551 2200 0 0 0 24 12 2 0 0 0 0 0 0
132 2880 0 0 3 144 591 2142 0 0 0 0 0 0 0 0 0 0 0 0
133 2880 0 1 2 112 541 2224 1 1 1 24 12 2 12 0 0 12 12 1
134 2880 0 2 4 109 496 2269 2 1 2 0 0 0 0 0 0 0 0 0
135 2880 0 3 0 90 499 2288 3 1 3 22 22 1 0 0 0 0 0 0
136 2880 0 1 0 94 494 2291 1 1 1 0 0 0 0 0 0 0 0 0
137 2880 0 0 2 66 423 2389 0 0 0 12 12 1 0 14 0 14 14 1
138 2880 0 0 5 67 436 2372 0 0 0 0 0 0 12 0 0 12 12 1
139 2880 0 4 6 69 436 2365 4 1 4 24 12 2 24 0 0 24 12 2
140 2880 0 4 8 72 425 2371 4 2 3 48 12 4 0 0 0 0 0 0
141 2880 0 2 3 55 398 2422 2 1 2 24 12 2 0 0 0 0 0 0
142 2880 0 5 8 62 414 2391 5 1 5 12 12 1 12 0 0 12 12 1
143 2880 0 3 3 68 377 2429 3 1 3 36 12 3 12 0 0 12 12 1
144 2880 0 4 18 48 389 2421 4 1 4 24 12 2 12 0 0 12 12 1
145 2880 0 8 21 53 372 2426 8 1 8 12 12 1 0 0 0 0 0 0
146 2880 0 6 29 37 343 2465 6 1 6 12 12 1 12 0 0 12 12 1
147 2880 1 6 21 46 326 2480 7 2 6 12 12 1 12 0 0 12 12 1
148 2880 1 4 25 44 316 2490 5 1 5 36 12 3 36 0 0 36 12 3
149 2880 3 4 35 50 315 2473 7 1 7 86 14 7 36 14 0 50 14 4
150 2880 0 5 17 48 321 2489 5 1 5 38 14 3 46 14 0 60 34 3
151 2880 1 6 23 50 383 2417 7 1 7 36 24 2 36 0 0 36 24 2
152 2880 0 7 22 50 350 2451 7 1 7 36 12 3 24 0 0 24 12 2
153 2880 0 6 16 50 340 2468 6 1 6 36 12 3 24 0 0 24 12 2
154 2880 0 3 23 64 342 2448 3 1 3 24 12 2 24 0 0 24 12 2
155 2880 1 6 17 53 378 2425 7 1 7 24 12 2 12 0 0 12 12 1
156 2880 0 7 30 54 385 2404 7 1 7 24 12 2 0 0 0 0 0 0
157 2880 0 4 14 63 409 2390 4 1 4 48 12 4 12 0 0 12 12 1
158 2880 0 7 15 63 407 2388 7 1 7 60 12 5 0 0 0 0 0 0
159 2880 0 1 16 42 380 2441 1 1 1 24 12 2 12 0 0 12 12 1
160 2880 0 4 17 64 378 2417 4 1 4 36 12 3 0 0 0 0 0 0
161 2880 0 3 6 66 456 2349 3 1 3 36 12 3 0 0 0 0 0 0
162 2880 0 1 11 78 386 2404 1 1 1 48 12 4 24 0 0 24 12 2
163 2880 0 2 3 74 497 2304 2 1 2 12 12 1 0 0 0 0 0 0
164 2880 0 0 2 100 489 2289 0 0 0 24 12 2 0 0 0 0 0 0
165 2880 0 1 2 80 506 2291 1 1 1 24 12 2 0 0 0 0 0 0
166 2880 0 3 1 94 482 2300 3 1 3 25 13 2 0 0 0 0 0 0
167 2880 0 0 0 95 547 2238 0 0 0 0 0 0 0 0 0 0 0 0
168 2880 0 1 1 114 540 2224 1 1 1 38 14 3 12 0 0 12 12 1
169 2880 0 1 1 91 512 2275 1 1 1 36 12 3 0 0 0 0 0 0
170 2880 0 3 3 106 547 2221 3 1 3 12 12 1 0 0 0 0 0 0
171 2880 0 0 2 114 502 2262 0 0 0 0 0 0 0 0 0 0 0 0
172 2880 0 1 3 102 550 2224 1 1 1 12 12 1 0 0 0 0 0 0
173 2880 0 0 7 116 502 2255 0 0 0 0 0 0 0 0 0 0 0 0
174 2880 0 1 0 94 482 2303 1 1 1 0 0 0 0 0 0 0 0 0
175 2880 0 1 4 65 476 2334 1 1 1 0 0 0 0 0 0 0 0 0
176 2880 0 3 3 84 462 2328 3 1 3 36 12 3 12 0 0 12 12 1
177 2880 0 2 3 71 510 2294 2 1 2 24 12 2 0 0 0 0 0 0
178 2880 0 0 2 84 486 2308 0 0 0 38 13 3 12 0 0 12 12 1
179 2880 0 0 0 103 457 2320 0 0 0 0 0 0 0 0 0 0 0 0
180 2880 0 1 5 80 481 2313 1 1 1 36 12 3 0 0 0 0 0 0
181 2880 0 1 7 85 492 2295 1 1 1 26 26 1 23 0 0 23 23 1
182 2880 0 1 4 89 464 2322 1 1 1 24 12 2 12 0 0 12 12 1
183 2880 0 3 7 83 465 2322 3 1 3 0 0 0 0 0 0 0 0 0
184 2880 0 3 3 66 457 2351 3 1 3 0 0 0 12 0 0 12 12 1
185 2880 0 5 10 91 391 2383 5 1 5 24 24 1 36 0 0 36 36 1
186 2880 1 7 5 70 397 2400 8 2 7 24 12 2 12 0 0 12 12 1
187 2880 1 1 3 86 458 2331 2 1 2 60 12 5 0 0 0 0 0 0
188 2880 0 4 8 65 446 2357 4 1 4 24 12 2 0 0 0 0 0 0
189 2880 0 3 7 76 440 2354 3 1 3 48 12 4 0 0 0 0 0 0
190 2880 0 1 2 98 479 2300 1 1 1 0 0 0 0 0 0 0 0 0
191 2880 0 0 5 106 435 2334 0 0 0 24 12 2 12 0 0 12 12 1
192 2880 0 0 0 89 504 2287 0 0 0 0 0 0 12 0 0 12 12 1
193 2880 0 3 1 119 513 2244 3 1 3 23 23 1 0 0 0 0 0 0
194 2880 0 2 3 138 501 2236 2 1 2 0 0 0 0 0 0 0 0 0
195 2880 0 0 0 89 451 2340 0 0 0 12 12 1 0 0 0 0 0 0
196 2880 0 1 1 94 513 2271 1 1 1 0 0 0 0 0 0 0 0 0
197 2880 0 4 3 108 510 2255 4 1 4 12 12 1 0 0 0 0 0 0
198 2880 0 0 4 95 526 2255 0 0 0 12 12 1 0 0 0 0 0 0
199 2880 0 0 2 117 535 2226 0 0 0 24 12 2 0 0 0 0 0 0
200 2880 0 1 0 114 552 2213 1 1 1 0 0 0 0 0 0 0 0 0
201 2880 0 0 2 144 595 2139 0 0 0 35 13 3 0 0 0 0 0 0
202 2880 0 0 2 114 514 2250 0 0 0 0 0 0 0 0 0 0 0 0
203 2880 0 0 3 97 448 2332 0 0 0 0 0 0 0 0 0 0 0 0
204 2880 0 2 1 97 442 2338 2 1 2 12 12 1 12 0 0 12 12 1
205 2880 0 0 4 100 512 2264 0 0 0 12 12 1 0 0 0 0 0 0
206 2880 0 5 12 63 405 2395 5 1 5 32 20 2 12 0 0 12 12 1
207 2880 0 2 10 106 431 2331 2 1 2 38 14 3 0 0 0 0 0 0
208 2880 0 3 9 89 469 2310 3 1 3 37 13 3 0 0 0 0 0 0
209 2880 0 4 18 56 405 2397 4 1 4 38 14 3 0 0 0 0 0 0
210 2880 1 3 26 83 412 2355 4 1 4 86 14 7 24 0 0 24 12 2
211 2880 1 13 49 78 343 2396 14 2 13 90 14 7 24 46 0 70 32 4
212 2880 3 8 37 58 354 2420 11 2 10 52 26 3 12 14 0 26 14 2
213 2880 2 9 42 47 365 2415 11 2 9 52 14 4 12 32 0 44 18 3
214 2880 3 15 51 58 360 2393 18 5 14 102 38 6 24 94 0 118 38 7
215 2880 3 10 34 70 356 2407 13 2 12 62 14 5 24 14 0 38 14 3
216 2880 3 19 98 51 328 2381 22 2 20 82 20 6 48 30 0 78 30 4
217 2880 5 29 100 55 303 2388 34 4 25 96 26 5 60 56 0 116 26 7
218 2880 12 28 125 38 334 2343 40 3 33 112 42 6 44 91 4 139 41 6
219 2880 5 22 88 51 297 2417 27 5 22 193 49 7 25 111 11 147 61 4
220 2880 15 33 125 44 289 2374 48 12 26 211 110 7 20 116 22 158 114 3
221 2880 14 25 124 25 285 2407 39 3 25 184 150 3 42 92 28 162 162 1
222 2880 14 30 131 28 282 2395 44 6 28 168 95 5 62 118 26 206 101 5
223 2880 12 22 120 31 240 2455 34 3 27 188 51 6 72 100 30 202 123 4
224 2880 9 23 106 34 271 2437 32 7 21 174 89 6 96 88 20 204 119 5
225 2880 11 19 109 37 288 2416 30 4 18 186 68 5 40 109 6 155 68 5
226 2880 13 27 115 44 307 2374 40 6 27 158 68 5 53 87 7 147 81 4
227 2880 16 21 133 39 275 2396 37 7 20 233 80 7 59 113 19 191 76 5
228 2880 12 19 119 48 318 2364 31 4 21 207 70 7 71 136 9 216 70 7
229 2880 12 25 120 36 314 2373 37 3 31 219 85 8 94 118 6 218 66 9
230 2880 13 24 117 38 280 2408 37 5 23 200 50 8 82 102 6 190 54 9
231 2880 13 23 123 35 304 2382 36 5 28 188 54 9 76 102 6 184 54 9
232 2880 11 22 116 32 256 2443 33 3 27 200 38 10 18 136 6 160 44 6
233 2880 8 22 138 26 272 2414 30 3 23 248 69 8 36 156 0 192 49 8
234 2880 9 27 138 39 255 2412 36 3 31 181 38 8 46 135 0 181 38 8
235 2880 6 32 117 31 276 2418 38 8 30 187 36 8 52 136 0 188 36 8
236 2880 6 26 135 41 261 2411 32 4 27 181 36 8 24 165 0 189 39 8
237 2880 6 24 115 34 274 2427 30 3 26 198 40 10 60 118 0 178 40 9
238 2880 6 23 99 30 261 2461 29 2 26 152 32 9 78 92 6 176 28 11
239 2880 8 20 109 33 254 2456 28 4 25 146 18 11 69 76 0 145 26 9
240 2880 4 18 84 34 253 2487 22 2 20 172 28 10 60 118 0 178 52 9
241 2880 5 20 111 29 230 2485 25 2 23 120 26 6 58 102 0 160 28 7
242 2880 4 18 107 30 241 2480 22 3 19 141 33 8 46 73 0 119 45 5
243 2880 4 23 115 24 243 2471 27 2 26 122 22 8 58 86 0 144 34 8
244 2880 2 15 137 25 213 2488 17 1 17 186 54 10 102 82 2 186 54 9
245 2880 7 28 124 33 234 2454 35 3 28 126 44 6 90 84 2 176 54 9
246 2880 6 15 106 32 251 2470 21 4 16 136 28 8 58 96 2 156 42 7
247 2880 10 32 125 28 208 2477 42 6 35 164 30 10 58 119 2 179 57 8
248 2880 7 20 128 34 235 2456 27 2 24 167 35 9 73 111 7 191 35 10
249 2880 9 25 141 23 282 2400 34 3 30 149 31 8 73 103 7 183 54 8
250 2880 8 24 128 18 233 2469 32 3 29 206 39 11 61 111 7 179 39 9
251 2880 4 20 150 25 232 2449 24 2 22 171 39 9 49 115 7 171 39 8
252 2880 12 19 131 28 252 2438 31 3 26 193 39 11 49 107 7 163 39 8
253 2880 9 34 125 25 225 2462 43 3 34 159 39 7 49 122 7 178 41 8
254 2880 8 28 133 28 194 2489 36 4 30 159 39 7 49 111 7 167 39 8
255 2880 8 28 134 25 227 2458 36 3 29 197 62 9 71 109 9 189 42 8
256 2880 11 32 132 24 227 2454 43 4 31 181 70 7 47 124 9 180 84 5
257 2880 8 28 161 36 189 2458 36 5 28 229 78 10 61 114 7 182 78 6
258 2880 4 35 149 33 213 2446 39 2 34 203 70 8 65 109 13 187 78 6
259 2880 13 36 184 26 210 2411 49 4 38 204 75 9 61 110 7 178 85 6
260 2880 12 37 174 20 217 2420 49 4 39 171 36 8 57 97 9 163 39 7
261 2880 14 32 181 22 214 2417 46 5 33 159 39 8 47 97 9 153 39 7
262 2880 9 32 150 18 216 2455 41 3 33 174 39 9 59 97 9 165 39 8
263 2880 9 36 171 27 238 2399 45 5 32 170 35 8 73 103 3 179 36 7
264 2880 10 35 195 23 214 2403 45 3 35 221 39 10 77 117 15 209 39 10
265 2880 9 31 215 25 223 2377 40 6 33 233 39 12 77 121 15 213 39 10
266 2880 14 43 185 19 199 2420 57 6 37 209 39 10 77 121 15 213 39 10
267 2880 10 45 194 26 213 2392 55 5 41 221 39 11 77 117 15 209 39 10
268 2880 7 43 202 27 200 2401 50 4 40 221 39 11 65 117 15 197 39 9
269 2880 16 41 178 26 220 2399 57 6 40 249 39 12 77 135 15 227 39 11
270 2880 15 35 163 33 214 2420 50 4 40 187 39 9 67 119 13 199 48 9
271 2880 10 33 173 22 224 2418 43 5 33 228 47 10 87 115 13 215 48 9
272 2880 17 36 172 28 211 2416 53 4 41 211 39 10 79 119 13 211 48 9
273 2880 11 25 159 29 250 2406 36 3 25 173 38 8 81 77 7 165 39 6
274 2880 7 27 146 34 250 2416 34 3 28 252 66 9 75 134 1 210 66 8
275 2880 14 58 177 26 240 2365 72 12 45 209 71 9 88 127 12 227 77 7
276 2880 11 39 178 26 219 2407 50 5 33 216 37 8 81 138 13 232 70 6
277 2880 12 30 167 25 230 2416 42 7 27 200 52 7 88 126 6 220 52 8
278 2880 14 46 200 31 212 2377 60 8 38 289 63 11 89 144 25 258 94 8
279 2880 12 34 179 24 215 2416 46 3 39 201 53 7 62 125 18 205 53 7
280 2880 15 37 206 16 204 2402 52 8 35 242 60 11 112 159 16 287 60 11
281 2880 16 37 194 15 227 2391 53 11 29 187 41 9 84 108 10 202 48 7
282 2880 15 40 210 19 204 2392 55 5 39 207 61 8 64 126 12 202 40 9
283 2880 17 48 232 14 202 2367 65 5 48 216 36 10 70 146 6 222 60 8
284 2880 24 40 261 17 173 2365 64 11 42 261 121 8 85 157 9 251 111 7
285 2880 18 47 236 14 182 2383 65 4 47 234 46 9 70 146 6 222 40 10
286 2880 13 29 201 25 193 2419 42 4 33 216 48 9 85 123 15 223 40 9
287 2880 9 34 184 25 204 2424 43 3 34 269 46 10 85 137 15 237 46 9
288 2880 11 37 166 33 223 2410 48 6 35 186 60 7 94 106 0 200 60 7
289 2880 17 35 193 31 227 2377 52 4 45 230 66 8 128 78 6 212 66 5
290 2880 10 47 182 28 204 2409 57 5 45 281 86 9 116 93 9 218 63 7
291 2880 11 29 185 19 183 2453 40 7 25 241 51 10 147 64 2 213 61 8
292 2880 13 42 206 19 174 2426 55 6 43 225 64 9 131 76 2 209 88 6
293 2880 13 51 205 17 191 2403 64 7 39 181 52 8 117 56 0 173 56 6
294 2880 14 45 203 21 195 2402 59 4 45 181 51 9 139 62 0 201 51 10
295 2880 10 40 194 16 200 2420 50 3 41 202 48 9 137 54 6 197 51 7
296 2880 10 40 177 26 184 2443 50 4 37 236 51 11 151 76 6 233 52 9
297 2880 14 36 184 16 198 2432 50 4 38 191 62 7 136 59 19 214 57 7
298 2880 7 39 139 29 264 2402 46 4 34 189 57 9 97 97 13 207 65 6
299 2880 11 31 153 22 221 2442 42 5 33 203 55 7 131 33 3 167 60 5
300 2880 6 33 129 39 252 2421 39 3 33 164 48 7 88 35 13 136 56 4
301 2880 10 17 107 46 286 2414 27 5 19 114 38 7 55 59 13 127 63 6
302 2880 3 13 89 48 285 2442 16 5 11 106 20 8 18 22 6 46 20 3
303 2880 2 9 65 39 339 2426 11 2 10 99 38 4 16 28 8 52 40 2
304 2880 3 11 64 68 356 2378 14 2 13 134 30 7 46 64 2 112 44 5
305 2880 5 13 59 58 363 2382 18 2 16 50 14 4 12 32 0 44 18 3
306 2880 0 6 26 61 373 2414 6 2 4 36 12 3 48 0 0 48 12 4
307 2880 3 12 48 56 368 2393 15 2 14 110 22 8 36 22 0 58 22 4
308 2880 3 1 15 60 402 2399 4 1 4 36 12 3 12 0 0 12 12 1
309 2880 0 7 18 79 407 2369 7 1 7 36 12 3 12 0 0 12 12 1
310 2880 0 3 16 82 433 2346 3 1 3 57 12 5 12 0 0 12 12 1
311 2880 0 1 10 77 415 2377 1 1 1 24 12 2 12 0 0 12 12 1
312 2880 0 3 8 69 413 2387 3 1 3 80 20 6 12 14 0 26 14 2
313 2880 0 2 2 69 440 2367 2 1 2 36 12 3 12 0 0 12 12 1
314 2880 0 4 9 89 400 2378 4 1 4 24 12 2 0 0 0 0 0 0
315 2880 1 1 3 67 480 2328 2 1 2 12 12 1 0 0 0 0 0 0
316 2880 0 2 9 89 455 2325 2 1 2 33 12 3 12 0 0 12 12 1
317 2880 0 1 6 75 432 2366 1 1 1 48 24 3 0 0 0 0 0 0
318 2880 0 1 10 83 484 2302 1 1 1 24 12 2 0 0 0 0 0 0
319 2880 0 1 2 78 465 2334 1 1 1 24 12 2 0 0 0 0 0 0
320 2880 0 4 6 87 522 2261 4 1 4 0 0 0 0 0 0 0 0 0
321 2880 0 0 0 128 562 2190 0 0 0 12 12 1 0 0 0 0 0 0
322 2880 0 0 0 106 622 2152 0 0 0 0 0 0 12 0 0 12 12 1
323 2880 0 1 1 119 589 2170 1 1 1 12 12 1 0 0 0 0 0 0
324 2880 0 1 0 116 557 2206 1 1 1 0 0 0 0 0 0 0 0 0
325 2880 0 0 2 105 494 2279 0 0 0 0 0 0 0 0 0 0 0 0
326 2880 0 2 5 83 408 2382 2 1 2 0 0 0 0 0 0 0 0 0
327 2880 0 4 8 86 454 2328 4 1 4 0 0 0 0 0 0 0 0 0
328 2880 0 0 4 89 467 2320 0 0 0 24 12 2 0 0 0 0 0 0
329 2880 1 3 16 76 425 2359 4 1 4 36 22 2 12 0 0 12 12 1
